Lon,Lat,Curie,Moho,LAB
2050000.0,1350000.0,22.8,35.0,155.0
2050000.0,1400000.0,23.4,36.0,155.0
2050000.0,1450000.0,24.1,36.0,155.0
2050000.0,1500000.0,24.4,37.0,156.0
2050000.0,1550000.0,25.1,34.0,156.0
2050000.0,1600000.0,26.1,30.0,156.0
2050000.0,1650000.0,26.2,28.0,155.0
2100000.0,-1550000.0,20.4,36.0,132.0
2100000.0,-1500000.0,22.3,37.0,132.0
2100000.0,-1450000.0,23.3,36.0,132.0
2100000.0,-1400000.0,23.5,36.0,133.0
2100000.0,-1350000.0,24.1,38.0,135.0
2100000.0,-1300000.0,24.6,38.0,135.0
2100000.0,-1250000.0,25.0,38.0,136.0
2100000.0,-1200000.0,25.8,39.0,138.0
2100000.0,-1150000.0,26.4,39.0,142.0
2100000.0,-1100000.0,27.6,40.0,150.0
2100000.0,-1050000.0,28.9,40.0,160.0
2100000.0,-1000000.0,30.2,40.0,166.0
2100000.0,-950000.0,31.1,40.0,173.0
2100000.0,-900000.0,32.9,40.0,180.0
2100000.0,-850000.0,33.3,40.0,185.0
2100000.0,-800000.0,32.8,40.0,190.0
2100000.0,-750000.0,32.0,40.0,191.0
2100000.0,-700000.0,30.4,40.0,190.0
2100000.0,-650000.0,28.9,40.0,188.0
2100000.0,-600000.0,28.6,40.0,188.0
2100000.0,-550000.0,27.7,40.0,186.0
2100000.0,-500000.0,27.2,40.0,185.0
2100000.0,-450000.0,27.5,40.0,181.0
2100000.0,-400000.0,27.6,40.0,172.0
2100000.0,-350000.0,27.1,40.0,172.0
2100000.0,-300000.0,26.2,40.0,170.0
2100000.0,-250000.0,25.4,40.0,169.0
2100000.0,-200000.0,25.5,40.0,166.0
2100000.0,-150000.0,25.9,40.0,163.0
2100000.0,-100000.0,26.0,40.0,163.0
2100000.0,-50000.0,26.0,40.0,161.0
2100000.0,0.0,25.9,40.0,160.0
2100000.0,50000.0,25.4,40.0,160.0
2100000.0,100000.0,25.4,40.0,159.0
2100000.0,150000.0,26.2,40.0,159.0
2100000.0,200000.0,26.1,40.0,159.0
2100000.0,250000.0,25.9,41.0,159.0
2100000.0,300000.0,25.9,41.0,159.0
2100000.0,350000.0,25.6,40.0,159.0
2100000.0,400000.0,25.1,40.0,159.0
2100000.0,450000.0,24.5,40.0,161.0
2100000.0,500000.0,23.5,39.0,163.0
2100000.0,550000.0,23.2,37.0,164.0
2100000.0,600000.0,25.1,35.0,164.0
2100000.0,650000.0,24.5,31.0,164.0
2100000.0,700000.0,19.4,24.0,163.0
2100000.0,750000.0,20.4,25.0,163.0
2100000.0,800000.0,23.7,34.0,160.0
2100000.0,850000.0,25.3,37.0,159.0
2100000.0,900000.0,26.0,38.0,159.0
2100000.0,950000.0,27.0,39.0,158.0
2100000.0,1000000.0,25.4,38.0,159.0
2100000.0,1050000.0,23.4,36.0,160.0
2100000.0,1100000.0,22.2,34.0,160.0
2100000.0,1150000.0,21.0,30.0,160.0
2100000.0,1200000.0,20.2,29.0,160.0
2100000.0,1250000.0,20.9,31.0,158.0
2100000.0,1300000.0,21.3,31.0,157.0
2100000.0,1350000.0,21.9,30.0,156.0
2100000.0,1400000.0,22.3,31.0,155.0
2100000.0,1450000.0,23.3,32.0,155.0
2100000.0,1500000.0,24.1,33.0,155.0
2100000.0,1550000.0,25.3,33.0,155.0
2100000.0,1600000.0,27.7,29.0,156.0
2150000.0,-1450000.0,21.9,31.0,128.0
2150000.0,-1350000.0,23.1,34.0,133.0
2150000.0,-1300000.0,23.4,35.0,133.0
2150000.0,-1250000.0,24.1,38.0,133.0
2150000.0,-1200000.0,24.9,38.0,137.0
2150000.0,-1150000.0,26.0,38.0,142.0
2150000.0,-1100000.0,27.7,39.0,150.0
2150000.0,-1050000.0,29.0,40.0,157.0
2150000.0,-1000000.0,30.4,40.0,161.0
2150000.0,-950000.0,32.1,40.0,170.0
2150000.0,-900000.0,33.8,40.0,178.0
2150000.0,-850000.0,34.2,40.0,181.0
2150000.0,-800000.0,32.5,40.0,185.0
2150000.0,-750000.0,31.2,40.0,187.0
2150000.0,-700000.0,30.1,40.0,185.0
2150000.0,-650000.0,28.8,40.0,183.0
2150000.0,-600000.0,28.0,40.0,182.0
2150000.0,-550000.0,27.0,40.0,181.0
2150000.0,-500000.0,26.4,40.0,178.0
2150000.0,-450000.0,27.2,40.0,172.0
2150000.0,-400000.0,27.2,40.0,168.0
2150000.0,-350000.0,26.4,40.0,167.0
2150000.0,-300000.0,26.0,40.0,165.0
2150000.0,-250000.0,25.8,40.0,165.0
2150000.0,-200000.0,25.8,40.0,163.0
2150000.0,-150000.0,26.0,40.0,161.0
2150000.0,-100000.0,26.0,40.0,160.0
2150000.0,-50000.0,26.0,40.0,158.0
2150000.0,0.0,25.9,40.0,158.0
2150000.0,50000.0,25.6,40.0,158.0
2150000.0,100000.0,25.5,40.0,158.0
2150000.0,150000.0,25.6,40.0,159.0
2150000.0,200000.0,25.6,40.0,159.0
2150000.0,250000.0,25.6,40.0,159.0
2150000.0,300000.0,25.9,41.0,159.0
2150000.0,350000.0,25.8,40.0,159.0
2150000.0,400000.0,25.0,39.0,159.0
2150000.0,450000.0,24.3,38.0,161.0
2150000.0,500000.0,22.7,35.0,163.0
2150000.0,550000.0,22.0,33.0,163.0
2150000.0,600000.0,22.6,32.0,164.0
2150000.0,650000.0,21.8,30.0,164.0
2150000.0,700000.0,19.9,24.0,164.0
2150000.0,750000.0,20.6,23.0,164.0
2150000.0,800000.0,23.0,28.0,162.0
2150000.0,850000.0,24.5,35.0,160.0
2150000.0,900000.0,24.8,37.0,160.0
2150000.0,950000.0,24.9,39.0,159.0
2150000.0,1000000.0,23.5,38.0,159.0
2150000.0,1050000.0,21.9,34.0,160.0
2150000.0,1100000.0,21.1,31.0,160.0
2150000.0,1150000.0,20.1,28.0,160.0
2150000.0,1200000.0,19.5,26.0,161.0
2150000.0,1250000.0,19.9,26.0,160.0
2150000.0,1400000.0,22.0,27.0,156.0
2150000.0,1450000.0,22.6,27.0,155.0
2150000.0,1500000.0,23.5,29.0,155.0
2150000.0,1550000.0,24.1,30.0,155.0
2200000.0,-1300000.0,22.8,32.0,132.0
2200000.0,-1250000.0,23.2,35.0,133.0
2200000.0,-1200000.0,24.1,36.0,136.0
2200000.0,-1150000.0,25.5,38.0,141.0
2200000.0,-1100000.0,27.1,38.0,147.0
2200000.0,-1050000.0,28.6,39.0,153.0
2200000.0,-1000000.0,30.8,39.0,160.0
2200000.0,-950000.0,32.8,39.0,169.0
2200000.0,-900000.0,34.3,40.0,174.0
2200000.0,-850000.0,35.0,40.0,176.0
2200000.0,-800000.0,33.2,40.0,181.0
2200000.0,-750000.0,31.3,40.0,182.0
2200000.0,-700000.0,30.1,40.0,180.0
2200000.0,-650000.0,28.4,40.0,178.0
2200000.0,-600000.0,27.7,40.0,176.0
2200000.0,-550000.0,26.9,40.0,175.0
2200000.0,-500000.0,26.4,40.0,169.0
2200000.0,-450000.0,26.5,40.0,165.0
2200000.0,-400000.0,26.5,40.0,164.0
2200000.0,-350000.0,26.1,40.0,162.0
2200000.0,-300000.0,26.0,40.0,161.0
2200000.0,-250000.0,26.0,40.0,161.0
2200000.0,-200000.0,26.0,40.0,160.0
2200000.0,-150000.0,26.0,40.0,159.0
2200000.0,-100000.0,26.0,40.0,159.0
2200000.0,-50000.0,26.0,40.0,158.0
2200000.0,0.0,26.0,40.0,157.0
2200000.0,50000.0,25.8,40.0,158.0
2200000.0,100000.0,25.6,40.0,158.0
2200000.0,150000.0,25.6,40.0,158.0
2200000.0,200000.0,25.5,40.0,158.0
2200000.0,250000.0,25.8,40.0,158.0
2200000.0,300000.0,26.2,40.0,159.0
2200000.0,350000.0,26.0,40.0,159.0
2200000.0,400000.0,25.1,39.0,159.0
2200000.0,450000.0,24.2,37.0,160.0
2200000.0,500000.0,23.4,33.0,162.0
2200000.0,550000.0,22.3,29.0,164.0
2200000.0,650000.0,19.4,27.0,165.0
2200000.0,700000.0,19.0,24.0,166.0
2200000.0,750000.0,19.9,24.0,165.0
2200000.0,800000.0,21.7,25.0,164.0
2200000.0,850000.0,23.1,31.0,163.0
2200000.0,900000.0,24.0,37.0,161.0
2200000.0,950000.0,23.4,36.0,161.0
2200000.0,1000000.0,21.6,35.0,160.0
2200000.0,1050000.0,20.8,31.0,161.0
2200000.0,1100000.0,20.3,27.0,161.0
2250000.0,-1150000.0,24.9,36.0,139.0
2250000.0,-1100000.0,26.5,37.0,144.0
2250000.0,-1050000.0,28.5,38.0,150.0
2250000.0,-1000000.0,31.0,38.0,159.0
2250000.0,-950000.0,33.9,38.0,166.0
2250000.0,-900000.0,36.0,39.0,170.0
2250000.0,-850000.0,37.2,40.0,174.0
2250000.0,-800000.0,34.6,40.0,177.0
2250000.0,-750000.0,31.7,40.0,178.0
2250000.0,-700000.0,29.8,40.0,173.0
2250000.0,-650000.0,28.4,40.0,174.0
2250000.0,-600000.0,27.5,40.0,171.0
2250000.0,-550000.0,26.6,40.0,168.0
2250000.0,-500000.0,26.1,40.0,164.0
2250000.0,-450000.0,26.1,40.0,161.0
2250000.0,-400000.0,26.1,40.0,160.0
2250000.0,-350000.0,26.0,40.0,158.0
2250000.0,-300000.0,26.0,40.0,158.0
2250000.0,-250000.0,26.0,40.0,157.0
2250000.0,-200000.0,26.0,40.0,157.0
2250000.0,-150000.0,26.0,40.0,157.0
2250000.0,-100000.0,26.0,40.0,157.0
2250000.0,-50000.0,26.0,40.0,157.0
2250000.0,0.0,26.0,40.0,157.0
2250000.0,50000.0,26.0,40.0,157.0
2250000.0,100000.0,25.9,40.0,157.0
2250000.0,150000.0,25.9,40.0,157.0
2250000.0,200000.0,26.1,40.0,158.0
2250000.0,250000.0,26.6,40.0,158.0
2250000.0,300000.0,26.9,40.0,158.0
2250000.0,350000.0,26.1,40.0,159.0
2250000.0,400000.0,24.9,39.0,159.0
2250000.0,450000.0,24.1,36.0,160.0
2250000.0,500000.0,24.0,32.0,161.0
2250000.0,700000.0,18.8,23.0,167.0
2250000.0,750000.0,19.3,23.0,166.0
2250000.0,850000.0,21.2,27.0,164.0
2250000.0,900000.0,23.1,33.0,162.0
2250000.0,950000.0,22.7,33.0,162.0
2300000.0,-1150000.0,24.3,34.0,136.0
2300000.0,-1100000.0,26.1,35.0,142.0
2300000.0,-1050000.0,28.0,36.0,149.0
2300000.0,-1000000.0,30.2,37.0,156.0
2300000.0,-950000.0,37.1,38.0,162.0
2300000.0,-900000.0,39.9,39.0,169.0
2300000.0,-850000.0,38.3,39.0,173.0
2300000.0,-800000.0,34.8,39.0,173.0
2300000.0,-750000.0,30.6,39.0,171.0
2300000.0,-700000.0,29.5,40.0,168.0
2300000.0,-650000.0,28.3,40.0,168.0
2300000.0,-600000.0,27.2,40.0,164.0
2300000.0,-550000.0,26.4,40.0,161.0
2300000.0,-500000.0,26.0,40.0,159.0
2300000.0,-450000.0,25.9,40.0,156.0
2300000.0,-400000.0,25.9,40.0,157.0
2300000.0,-350000.0,26.0,39.0,156.0
2300000.0,-300000.0,26.0,40.0,156.0
2300000.0,-250000.0,26.0,40.0,156.0
2300000.0,-200000.0,26.0,40.0,155.0
2300000.0,-150000.0,26.0,40.0,156.0
2300000.0,-100000.0,26.0,40.0,156.0
2300000.0,-50000.0,26.0,39.0,156.0
2300000.0,0.0,26.0,39.0,156.0
2300000.0,50000.0,26.0,39.0,156.0
2300000.0,100000.0,26.0,39.0,156.0
2300000.0,150000.0,26.0,40.0,157.0
2300000.0,200000.0,26.0,39.0,157.0
2300000.0,250000.0,26.6,40.0,158.0
2300000.0,300000.0,26.5,40.0,158.0
2300000.0,350000.0,25.4,39.0,159.0
2300000.0,400000.0,24.0,39.0,159.0
2300000.0,450000.0,23.4,36.0,160.0
2350000.0,-1100000.0,25.2,34.0,141.0
2350000.0,-1050000.0,27.2,34.0,145.0
2350000.0,-1000000.0,30.6,35.0,151.0
2350000.0,-950000.0,43.3,36.0,160.0
2350000.0,-900000.0,43.1,38.0,167.0
2350000.0,-850000.0,37.5,38.0,169.0
2350000.0,-800000.0,33.0,39.0,166.0
2350000.0,-750000.0,30.1,39.0,164.0
2350000.0,-700000.0,28.7,39.0,163.0
2350000.0,-650000.0,27.7,39.0,161.0
2350000.0,-600000.0,26.7,39.0,159.0
2350000.0,-550000.0,25.9,39.0,157.0
2350000.0,-500000.0,25.6,39.0,155.0
2350000.0,-450000.0,25.7,40.0,153.0
2350000.0,-400000.0,25.8,39.0,154.0
2350000.0,-350000.0,26.0,39.0,153.0
2350000.0,-300000.0,26.1,40.0,154.0
2350000.0,-250000.0,26.1,39.0,154.0
2350000.0,-200000.0,25.9,39.0,153.0
2350000.0,-150000.0,25.9,40.0,154.0
2350000.0,-100000.0,26.0,39.0,155.0
2350000.0,-50000.0,26.0,38.0,155.0
2350000.0,0.0,25.9,38.0,155.0
2350000.0,50000.0,25.7,39.0,155.0
2350000.0,100000.0,25.5,39.0,156.0
2350000.0,150000.0,25.5,39.0,156.0
2350000.0,200000.0,25.4,39.0,156.0
2350000.0,250000.0,24.9,39.0,157.0
2350000.0,300000.0,23.8,40.0,158.0
2350000.0,350000.0,23.3,38.0,158.0
2350000.0,400000.0,22.7,37.0,159.0
2350000.0,450000.0,22.3,35.0,159.0
2400000.0,-1050000.0,26.9,32.0,140.0
2400000.0,-1000000.0,30.9,34.0,148.0
2400000.0,-950000.0,36.6,35.0,158.0
2400000.0,-900000.0,38.4,36.0,160.0
2400000.0,-850000.0,34.2,36.0,161.0
2400000.0,-800000.0,30.5,37.0,160.0
2400000.0,-750000.0,28.1,37.0,159.0
2400000.0,-700000.0,27.3,38.0,157.0
2400000.0,-650000.0,26.7,39.0,155.0
2400000.0,-600000.0,25.9,38.0,154.0
2400000.0,-550000.0,25.2,37.0,153.0
2400000.0,-500000.0,24.9,38.0,152.0
2400000.0,-450000.0,25.0,39.0,151.0
2400000.0,-400000.0,25.2,39.0,151.0
2400000.0,-350000.0,25.6,38.0,151.0
2400000.0,-300000.0,26.0,39.0,151.0
2400000.0,-250000.0,26.0,39.0,151.0
2400000.0,-200000.0,25.5,38.0,151.0
2400000.0,-150000.0,25.5,38.0,152.0
2400000.0,-100000.0,25.9,38.0,152.0
2400000.0,-50000.0,25.9,37.0,152.0
2400000.0,0.0,25.4,37.0,153.0
2400000.0,50000.0,25.2,38.0,154.0
2400000.0,100000.0,24.6,38.0,154.0
2400000.0,150000.0,24.7,38.0,155.0
2400000.0,200000.0,24.6,37.0,155.0
2400000.0,250000.0,23.9,36.0,155.0
2400000.0,300000.0,21.1,33.0,156.0
